protein_id	arcog	category	COG.x	V4	V2	V3	Strand	Length	Gene	Synonym	Code	COG.y	Product	new	start	end	name	refseq_id	uniparc_id
18977536	arCOG01953	0	P	Potassium-efflux system protein KefB	NP_578893.1	AFN03955	+	393	-	PF1164	-	-	putative Na+/H+ antiporter	PFDSM3638_05830	1093991	1095172	cation:proton antiporter		
18977975	arCOG01954	0	P	Kef-type K+ transport system, membrane component	NP_579332.1	AAL81727	-	427	-	PF1603	-	-	hypothetical na antiporter	PFDSM3638_08090	1478555	1479838	cation:proton antiporter		
18976547	arCOG01957	0	P	TrkA, K+ transport system, NAD-binding component	NP_577904.1	AFN04401	+	230	-	PF0175	-	-	trk system potassium uptake - like protein	PFDSM3638_00820	168763	169455	TrkA family potassium uptake protein	A0A5C0XMK0	UPI0000066B99
18976518	arCOG01963	0	R	PhoU-like domain fused to TrkA-C domain	NP_577875.1	AFN04430	-	196	-	PF0146	-	-	potassium channel, putative	PFDSM3638_00670	139017	139607	potassium channel protein	A0A5C0XLR1	UPI0000066B80
18976519	arCOG01963	0	R	PhoU-like domain fused to TrkA-C domain	NP_577876.1	AAL80271	-	205	-	PF0147	-	-	potassium channel related protein	PFDSM3638_00675	139594	140211	potassium channel protein	A0A5C0XM65	UPI0000066B81
18976450	arCOG01967	0	G	2-phosphoglycerate kinase	NP_577807.1	AFN04496	-	302	-	PF0078	-	-	2-phosphoglycerate kinase	PFDSM3638_00320	66899	67807	2-phosphoglycerate kinase	A0A5C0XMB8	UPI0000066B47
18977062	arCOG01972	2	O	Thiol-disulfide isomerase or thioredoxin	NP_578419.1	AAL80814	-	84	-	PF0690	-	-	hypothetical protein						
18977113	arCOG01972	0	O	Thiol-disulfide isomerase or thioredoxin	NP_578470.1	AFN03532	+	100	-	PF0741	-	-	hypothetical protein	PFDSM3638_03700	720724	721026	thioredoxin	A0A5C0XNP8	UPI0000066D6F
18977829	arCOG01972	0	O	Thiol-disulfide isomerase or thioredoxin	NP_579186.1	AAL81581	+	109	-	PF1457	-	-	glutaredoxin/thioredoxin-like protein	PFDSM3638_07295	1346246	1346590	glutaredoxin		
18977096	arCOG01975	1	O	Thiol-disulfide isomerase or thioredoxin	NP_578453.1	AFN03512	+	194	-	PF0724	-	-	hypothetical protein	PFDSM3638_03595	704538	705122	thioredoxin		
18977554	arCOG01975	2	O	Thiol-disulfide isomerase or thioredoxin	NP_578911.1	AAL81306	-	126	-	PF1182	-	-	hypothetical protein	PFDSM3638_05925	1111977	1112486	thioredoxin		
33359548	arCOG01975	2	O	Thiol-disulfide isomerase or thioredoxin	NP_877921.1	WP_011012323	-	60	-	PF1182.1n	-	-	hypothetical protein						
18977668	arCOG01978	0	H	Dihydropteroate synthase or related enzyme	NP_579025.1	AFN04080	+	274	-	PF1296	-	-	dihydropteroate synthase	PFDSM3638_06465	1205910	1206734	dihydropteroate synthase	A0A5C0XPY3	UPI0000066F4C
18978313	arCOG01978	0	H	Dihydropteroate synthase or related enzyme	NP_579670.1	AFN04698	-	507	-	PF1941	-	-	dihydropteroate synthase	PFDSM3638_09770	1760575	1762098	dihydropteroate synthase	A0A5C0XQM0	UPI0000067127
18977059	arCOG01981	0	K	Transcription initiation factor TFIIB, Brf1 subunit/Transcription initiation factor TFIIB	NP_578416.1	AAL80811	-	283	-	PF0687	-	-	hypothetical transcription initiation factor IIB chain b	PFDSM3638_03430	676761	677612	transcription initiation factor IIB		
18977749	arCOG01981	0	K	Transcription initiation factor TFIIB, Brf1 subunit/Transcription initiation factor TFIIB	NP_579106.1	AFN04158	-	300	-	PF1377	-	-	transcription initiation factor IIB chain b	PFDSM3638_06890	1275327	1276229	transcription initiation factor IIB	A0A5C0XQL3	UPI0000136C2B
33359517	arCOG01982	0	R	Predicted TIM-barrel enzyme	NP_578589.2	WP_011011992	+	267	-	PF0860	-	-	btpA family protein	PFDSM3638_04300	817129	817917	hypothetical protein		
18978079	arCOG01983	0	E	Phosphoribosylanthranilate isomerase	NP_579436.1	AFN04933	-	208	-	PF1707	-	-	phosphoribosyl anthranilate isomerase	PFDSM3638_08650	1568941	1569567	phosphoribosylanthranilate isomerase	A0A5C0XTX1	UPI00001375FC
18978337	arCOG01988	0	J	Translation elongation factor EF-1beta	NP_579694.1	AFN04676	+	91	-	PF1965	-	-	elongation factor 1-beta (EF-1-beta)	PFDSM3638_09895	1781434	1781709	elongation factor 1-beta	A0A5C0XXR6	UPI0000129C3F
18978336	arCOG01989	0	J	Zn-ribbon RNA-binding protein with a function in translation	NP_579693.1	AFN04677	+	60	-	PF1964	-	-	hypothetical protein	PFDSM3638_09890	1781251	1781433	RNA-binding protein		
18978005	arCOG01994	0	S	Uncharacterized membrane protein, a component of a putative membrane remodelling system	NP_579362.1	AFN05007	-	185	-	PF1633	-	-	hypothetical protein	PFDSM3638_08250	1508080	1508637	sporulation protein		
18977117	arCOG01997	0	U	Multiple antibiotic transporter	NP_578474.1	AFN03536	-	211	-	PF0745	-	-	hypothetical protein	PFDSM3638_03720	724677	725312	hypothetical protein		
33359450	arCOG01997	0	U	Multiple antibiotic transporter	NP_577859.2	WP_011011242	-	204	-	PF0130	-	-	hypothetical protein	PFDSM3638_00575	118766	119374	MarC family protein		
18977307	arCOG01998	0	E	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	NP_578664.1	AFN03728	+	564	-	PF0935	-	-	acetolactate synthase	PFDSM3638_04685	880617	882311	acetolactate synthase, large subunit, biosynthetic type		
18977716	arCOG02004	0	Q	Maleate cis-trans isomerase	NP_579073.1	AFN04124	+	236	-	PF1344	-	-	putative maleate cis-trans isomerase	PFDSM3638_06700	1247012	1247722	maleate cis-trans isomerase	A0A5C0XQG4	UPI0000066F70
18978047	arCOG02005	0	M	Aspartate racemase	NP_579404.1	AAL81799	+	231	-	PF1675	-	-	putative aspartate racemase	PFDSM3638_08490	1541883	1542569	aspartate/glutamate racemase family protein	A0A5C0XPW5	UPI00026B538F
18977352	arCOG02006	0	M	Aspartate racemase	NP_578709.1	AFN03775	+	228	-	PF0980	-	-	putative aspartate racemase	PFDSM3638_04925	918971	919657	aspartate racemase	A0A5C0XQ55	UPI0000066E40
18976520	arCOG02008	0	S	Uncharacterized membrane protein, a putative transporter component	NP_577877.1	AFN04428	-	190	-	PF0148	-	-	hypothetical protein	PFDSM3638_00680	140403	140975	DUF998 domain-containing protein		
18977996	arCOG02008	0	S	Uncharacterized membrane protein, a putative transporter component	NP_579353.1	AAL81748	+	175	-	PF1624	-	-	hypothetical protein	PFDSM3638_08205	1498883	1499410	DUF998 domain-containing protein		
18978206	arCOG02008	0	S	Uncharacterized membrane protein, a putative transporter component	NP_579563.1	AAL81958	+	170	-	PF1834	-	-	hypothetical protein	PFDSM3638_09225	1657369	1657881	DUF998 domain-containing protein		
18978404	arCOG02009	0	C	Na+/H+ antiporter	NP_579761.1	AFN04611	-	533	-	PF2032	-	-	hypothetical protein	PFDSM3638_10240	1841294	1842895	sodium:proton antiporter		
18978082	arCOG02012	0	E	Anthranilate phosphoribosyltransferase	NP_579439.1	AFN04930	-	324	-	PF1710	-	-	anthranilate phosphoribosyltransferase	PFDSM3638_08665	1571415	1572389	anthranilate phosphoribosyltransferase	A0A5C0XR53	UPI0000137595
18977979	arCOG02013	0	F	Thymidine phosphorylase/AMP phosphorylase	NP_579336.1	AFN05035	+	503	-	PF1607	-	-	thymidine phosphorylase	PFDSM3638_08110	1481261	1482772	AMP phosphorylase	A0A5C0XWQ8	UPI000006703F
18978081	arCOG02014	0	E	Anthranilate/para-aminobenzoate synthase component I	NP_579438.1	AFN04931	-	432	-	PF1709	-	-	anthranilate synthase component I	PFDSM3638_08660	1570135	1571433	anthranilate synthase component I	A0A5C0XPY6	UPI0000067085
18976974	arCOG02017	0	R	NADH-FMN oxidoreductase RutF, flavin reductase (DIM6/NTAB) family	NP_578331.1	AFN03395	+	172	-	PF0602	-	-	hypothetical protein	PFDSM3638_03020	604765	605283	flavin reductase family protein	A0A5C0XQ22	UPI0000066CED
18976868	arCOG02037	0	K	Sugar-specific transcriptional regulator TrmB	NP_578225.1	AFN03290	+	264	-	PF0496	-	-	hypothetical protein	PFDSM3638_02475	499976	500770	transcriptional regulator	A0A5C0XN96	UPI0000066C92
18977033	arCOG02037	0	K	Sugar-specific transcriptional regulator TrmB	NP_578390.1	AAL80785	+	264	-	PF0661	-	-	hypothetical protein	PFDSM3638_03305	654348	655130	TrmB family transcriptional regulator		
18976496	arCOG02038	0	K	Sugar-specific transcriptional regulator TrmB	NP_577853.1	AFN04452	+	341	-	PF0124	-	-	hypothetical protein	PFDSM3638_00545	113463	114488	transcriptional regulator	A0A5C0XPX1	UPI0000066B6D
18978115	arCOG02038	0	K	Sugar-specific transcriptional regulator TrmB	NP_579472.1	AFN04897	+	338	-	PF1743	-	-	hypothetical protein						
18976528	arCOG02044	0	R	Oligosaccharyltransferase membrane subunit	NP_577885.1	AFN04420	-	967	-	PF0156	-	-	oligosaccharyl transferase stt3 subunit related protein	PFDSM3638_00725	147872	150748	peptide transporter		
18976783	arCOG02044	0	R	Oligosaccharyltransferase membrane subunit	NP_578140.1	AFN03201	+	743	-	PF0411	-	-	protein-export membrane protein	PFDSM3638_02020	399556	401787	oligosaccharyl transferase, STT3 subunit		
18977183	arCOG02044	2	R	Oligosaccharyltransferase membrane subunit	NP_578540.1	AAL80935	-	146	-	PF0811	-	-	hypothetical protein	PFDSM3638_04030	775765	776205	hypothetical protein		
18977591	arCOG02044	2	R	Oligosaccharyltransferase membrane subunit	NP_578948.1	AFN04007	+	125	-	PF1219	-	-	hypothetical protein	PFDSM3638_06095	1141417	1141794	hypothetical protein		
18976740	arCOG02050	0	R	Sulfite exporter, TauE/SafE family	NP_578097.1	AFN03158	-	251	-	PF0368	-	-	hypothetical protein	PFDSM3638_01815	360415	361170	sulfite exporter TauE/SafE family protein		
18977447	arCOG02050	0	R	Sulfite exporter, TauE/SafE family	NP_578804.1	AAL81199	+	219	-	PF1075	-	-	hypothetical protein	PFDSM3638_05390	1007554	1008276	sulfite exporter TauE/SafE family protein		
18977065	arCOG02075	0	S	Sulfurtransferase TusA	NP_578422.1	AFN03486	-	158	-	PF0693	-	-	hypothetical protein	PFDSM3638_03455	684392	684868	hypothetical protein	A0A5C0XQ83	UPI0000066D41
18976633	arCOG02079	0	M	S-layer protein, possibly associated with type IV pili like system	NP_577990.1	AFN03048	-	923	-	PF0261	-	-	hypothetical protein	PFDSM3638_01240	250864	253635	hypothetical protein		
18976649	arCOG02086	0	S	S-layer domain	NP_578006.1	AFN03064	-	718	-	PF0277	-	-	hypothetical protein	PFDSM3638_01315	271455	273611	hypothetical protein		
18977622	arCOG02087	2	S	Predicted membrane protein	NP_578979.1	AAL81374	+	206	-	PF1250	-	-	hypothetical protein	PFDSM3638_06240	1167391	1169589	hypothetical protein		
18977623	arCOG02087	0	S	Predicted membrane protein	NP_578980.1	AAL81375	+	411	-	PF1251	-	-	hypothetical protein	PFDSM3638_06240	1167391	1169589	hypothetical protein		
161484707	arCOG02092	2	E	Isopropylmalate/homocitrate/citramalate synthase	NP_579407.2	AFN04962													
18977309	arCOG02092	0	E	Isopropylmalate/homocitrate/citramalate synthase	NP_578666.1	AAL81061	+	499	-	PF0937	-	-	2-isopropylmalate synthase	PFDSM3638_04695	883346	884845	2-isopropylmalate synthase		
18977313	arCOG02092	0	E	Isopropylmalate/homocitrate/citramalate synthase	NP_578670.1	AFN03734	+	525	-	PF0941	-	-	leua alpha-isopropylmalate synthase - like protein	PFDSM3638_04715	887660	889237	citramalate synthase		
18978064	arCOG02097	0	E	3-dehydroquinate dehydratase	NP_579421.1	AFN04948	+	217	-	PF1692	-	-	3-dehydroquinate dehydratase	PFDSM3638_08575	1555673	1556326	3-dehydroquinase	A0A5C0XRD0	UPI0000125FCB
18978073	arCOG02098	2	E	Chorismate mutase	NP_579430.1	AFN04939	+	76	-	PF1701	-	-	chorismate mutase	PFDSM3638_08620	1565050	1565280	chorismate mutase		
18977223	arCOG02100	0	K	Mn-dependent transcriptional regulator (DtxR family)	NP_578580.1	AAL80975	+	133	-	PF0851	-	-	iron-dependent repressor	PFDSM3638_04240	806969	807406	metal-dependent transcriptional regulator		
18977230	arCOG02102	0	P	Fe2+ transport system protein A	NP_578587.1	AAL80982	-	80	-	PF0858	-	-	hypothetical protein	PFDSM3638_04290	815983	816192	ferrous iron transport protein A		
18977485	arCOG02103	0	K	Transcriptional regulator, contains wHTH domain	NP_578842.1	AAL81237	+	217	-	PF1113	-	-	hypothetical protein	PFDSM3638_05580	1044213	1044803	hypothetical protein		
18977017	arCOG02107	2	V	Minimal nucleotidyltransferase	NP_578374.1	AFN03434	+	99	-	PF0645	-	-	hypothetical protein	PFDSM3638_03220	640434	640733	hypothetical protein		
18977858	arCOG02119	0	S	Uncharacterized protein, DUF555 family	NP_579215.1	AFN04269	+	130	-	PF1486	-	-	hypothetical protein	PFDSM3638_07465	1371919	1372311	hypothetical protein	A0A5C0XQ31	UPI000013AB5A
18976385	arCOG02134	0	L	Transposase	NP_577742.1	AAL80137	-	249	-	PF0013	-	-	transposase						
18976441	arCOG02134	0	L	Transposase	NP_577798.1	AFN03061	-	233	-	PF0069	-	-	transposase	PFDSM3638_00265	56754	57455	IS6 family transposase ISPfu2		
18976614	arCOG02134	2	L	Transposase	NP_577971.1	AFN03028	-	62	-	PF0242	-	-	transposase						
18976646	arCOG02134	0	L	Transposase	NP_578003.1	AFN03061	+	233	-	PF0274	-	-	transposase						
18976720	arCOG02134	0	L	Transposase	NP_578077.1	AFN03061	-	233	-	PF0348	-	-	transposase	PFDSM3638_01710	345400	346101	IS6 family transposase ISPfu2		
18976761	arCOG02134	0	L	Transposase	NP_578118.1	AFN03061	+	233	-	PF0389	-	-	transposase						
18976780	arCOG02134	0	L	Transposase	NP_578137.1	AFN03182	-	233	-	PF0408	-	-	transposase	PFDSM3638_02005	396712	398475	hypothetical protein		
18976819	arCOG02134	0	L	Transposase	NP_578176.1	AFN03061	-	233	-	PF0447	-	-	transposase	PFDSM3638_02220	445849	446550	IS6 family transposase ISPfu2		
18976908	arCOG02134	0	L	Transposase	NP_578265.1	AFN03819	-	233	-	PF0536	-	-	transposase	PFDSM3638_02680	534837	535538	IS6 family transposase ISPfu5		
18976934	arCOG02134	0	L	Transposase	NP_578291.1	AAL80686	+	249	-	PF0562	-	-	transposase	PFDSM3638_02820	561813	562514	IS6 family transposase		
18977128	arCOG02134	0	L	Transposase	NP_578485.1	AFN03061	+	233	-	PF0756	-	-	transposase	PFDSM3638_03765	734627	735328	IS6 family transposase ISPfu2		
18977152	arCOG02134	0	L	Transposase	NP_578509.1	AFN03061	+	233	-	PF0780	-	-	transposase	PFDSM3638_03875	749853	750554	IS6 family transposase ISPfu2		
18977157	arCOG02134	0	L	Transposase	NP_578514.1	AAL80909	+	233	-	PF0785	-	-	transposase	PFDSM3638_03905	753677	754378	IS6 family transposase ISPfu5		
18977189	arCOG02134	0	L	Transposase	NP_578546.1	AFN03061	-	233	-	PF0817	-	-	transposase	PFDSM3638_04060	779422	780123	IS6 family transposase ISPfu2		
18977270	arCOG02134	0	L	Transposase	NP_578627.1	AFN03819	-	233	-	PF0898	-	-	transposase	PFDSM3638_04495	852939	853640	IS6 family transposase ISPfu5		
18977318	arCOG02134	1	L	Transposase	NP_578675.1	AAL81070	+	314	-	PF0946	-	-	transposase	PFDSM3638_04740	892230	892931	IS6 family transposase ISPfu1		
18977395	arCOG02134	0	L	Transposase	NP_578752.1	AFN03819	-	233	-	PF1023	-	-	transposase	PFDSM3638_05140	959956	960657	IS6 family transposase ISPfu5		
18977572	arCOG02134	2	L	Transposase	NP_578929.1	AAL81324	-	159	-	PF1200	-	-	transposase	PFDSM3638_06010	1125372	1126073	IS6 family transposase ISPfu2		
18977599	arCOG02134	2	L	Transposase	NP_578956.1	AAL81351	+	74	-	PF1227	-	-	transposase						
18977738	arCOG02134	0	L	Transposase	NP_579095.1	AAL81490	-	259	-	PF1366	-	-	transposase	PFDSM3638_06815	1267646	1268347	IS6 family transposase ISPfu1		
18978108	arCOG02134	0	L	Transposase	NP_579465.1	AAL80137	+	249	-	PF1736	-	-	transposase	PFDSM3638_08805	1595779	1596480	IS6 family transposase ISPfu1		
18978124	arCOG02134	0	L	Transposase	NP_579481.1	AAL81876	+	304	-	PF1752	-	-	transposase						
18978236	arCOG02134	0	L	Transposase	NP_579593.1	AFN03061	-	233	-	PF1864	-	-	transposase	PFDSM3638_09375	1686549	1687250	IS6 family transposase ISPfu2		
18978407	arCOG02134	0	L	Transposase	NP_579764.1	AFN03061	-	233	-	PF2035	-	-	transposase						
33359478	arCOG02134	2	L	Transposase	NP_877889.1	AFN03220	-	32	-	PF0429.1n	-	-	hypothetical transposase						
18977718	arCOG02142	0	S	Pheromone shutdown protein TraB, contains GTxH motif	NP_579075.1	AAL81470	+	289	-	PF1346	-	-	pheromone shutdown protein	PFDSM3638_06710	1248623	1249291	conjugal transfer protein TraB		
18978094	arCOG02144	0	L	Histones H3 and H4	NP_579451.1	AFN04918	+	67	-	PF1722	-	-	archaeal histone a2	PFDSM3638_08725	1584462	1584665	histone	A0A5C0XRU5	UPI000012C0A2
18978203	arCOG02144	0	L	Histones H3 and H4	NP_579560.1	CCE69724	+	67	-	PF1831	L	COG2036	archaeal histone a1	PFDSM3638_09210	1655639	1655842	histone	A0A5C0XQT5	UPI000012C09D
18977653	arCOG02146	0	C	Desulfoferredoxin	NP_579010.1	AFN04065	-	124	-	PF1281	-	-	superoxide reductase	PFDSM3638_06390	1193517	1193891	superoxide reductase	A0A5C0XQA7	UPI000011105A
18976497	arCOG02155	0	R	Protein implicated in RNA metabolism, contains PRC-barrel domain	NP_577854.1	AFN04451	-	77	-	PF0125	-	-	hypothetical protein	PFDSM3638_00550	114472	114705	hypothetical protein		
18977872	arCOG02155	0	R	Protein implicated in RNA metabolism, contains PRC-barrel domain	NP_579229.1	AFN04283	+	92	-	PF1500	-	-	hypothetical protein	PFDSM3638_07550	1382067	1382345	photosystem reaction center subunit H	A0A5C0XQM1	UPI0000066FF1
33359461	arCOG02159	0	S	Uncharacterized membrane protein	NP_577966.2	AFN03023	-	231	-	PF0237	-	-	hypothetical protein	PFDSM3638_01125	232536	233231	DUF1614 domain-containing protein		
18976839	arCOG02160	3	O	Predicted ATP-dependent protease	NP_578196.1	AFN03261	-	1028	-	PF0467	-	-	ATP-dependent protease LA	PFDSM3638_02325	463759	466845	ATP-dependent protease LonB	A0A5C0XTU8	UPI0000066C7A
18976839	arCOG02160	3	O	Predicted ATP-dependent protease	NP_578196.1	AFN03261	-	1028	-	PF0467	-	-	ATP-dependent protease LA	PFDSM3638_02325	463759	466845	ATP-dependent protease LonB	A0A5C0XTU8	UPI0000066C7A
18977350	arCOG02164	0	R	Predicted transglutaminase-like protease	NP_578707.1	AAL81102	+	328	-	PF0978	-	-	hypothetical protein	PFDSM3638_04915	917497	918484	hypothetical protein		
18976832	arCOG02168	0	E	Transglutaminase-like cysteine protease	NP_578189.1	AFN03254	+	534	-	PF0460	-	-	hypothetical protein	PFDSM3638_02285	456925	458529	hypothetical protein		
18976591	arCOG02172	0	H	6-pyruvoyl-tetrahydropterin synthase	NP_577948.1	AFN03007	-	151	-	PF0219	-	-	putative 6-pyruvoyl tetrahydrobiopterin synthase	PFDSM3638_01040	218855	219310	6-carboxytetrahydropterin synthase	A0A5C0XM43	UPI0000066BB3
18977650	arCOG02172	0	H	6-pyruvoyl-tetrahydropterin synthase	NP_579007.1	AFN04062	-	114	-	PF1278	-	-	hypothetical protein	PFDSM3638_06375	1191718	1192062	6-pyruvoyl tetrahydropterin synthase	A0A5C0XQA6	UPI0000066431
18977649	arCOG02173	0	O	Organic radical activating enzyme	NP_579006.1	AAL81401	-	254	-	PF1277	-	-	hypothetical protein	PFDSM3638_06370	1190960	1191721	7-carboxy-7-deazaguanine synthase		
18976634	arCOG02174	0	R	Predicted exporter of the RND superfamily	NP_577991.1	AFN03049	-	748	-	PF0262	-	-	mfs transporter	PFDSM3638_01245	253622	255868	MFS transporter		
18978385	arCOG02177	0	S	Uncharacterized membrane protein	NP_579742.1	AFN04629	+	267	-	PF2013	-	-	hypothetical protein	PFDSM3638_10155	1828228	1829031	DUF63 domain-containing protein		
33359446	arCOG02177	0	S	Uncharacterized membrane protein	NP_577740.2	WP_011011123	-	268	-	PF0011	-	-	putative ABC transporter, transmembrane component	PFDSM3638_10495	1885424	1886218	DUF63 domain-containing protein		
18976924	arCOG02190	0	P	Arsenite efflux pump ACR3 or related permease	NP_578281.1	AAL80676	-	399	-	PF0552	-	-	arsenical-resistance protein acr3	PFDSM3638_02770	551189	552292	arsenical-resistance protein		
18977541	arCOG02193	0	R	Predicted metal-binding protein, DUF2103 family	NP_578898.1	AFN03960	+	99	-	PF1169	-	-	hypothetical protein	PFDSM3638_05855	1102166	1102465	hypothetical protein		
18976895	arCOG02197	0	J	Subunit of KEOPS complex (Cgi121BUD32KAE1)	NP_578252.1	AFN03318	-	142	-	PF0523	-	-	hypothetical protein	PFDSM3638_02610	524440	524868	hypothetical protein	A0A5C0XP90	UPI0000066CAC
18976560	arCOG02199	0	H	NAD(P)H-flavin reductase	NP_577917.1	AFN04388	-	247	-	PF0188	-	-	hydrogenase subunit gamma	PFDSM3638_00885	182541	183284	dihydroorotate dehydrogenase electron transfer subunit	A0A5C0XQ27	UPI0000132DFA
18977264	arCOG02199	0	H	NAD(P)H-flavin reductase	NP_578621.1	AFN03683	+	292	-	PF0892	-	-	sulfhydrogenase gamma subunit	PFDSM3638_04460	847146	848024	cytochrome-c3 hydrogenase subunit gamma	A0A5C0XPH9	UPI0000066DFC
18977700	arCOG02199	0	H	NAD(P)H-flavin reductase	NP_579057.1	AAL81452	-	278	-	PF1328	-	-	hydrogenase subunit gamma	PFDSM3638_06620	1232355	1233191	ferredoxin-NADP reductase	A0A5C0XSY5	UPI00026B548E
18977702	arCOG02199	0	H	NAD(P)H-flavin reductase	NP_579059.1	AFN04110	+	288	-	PF1330	-	-	H-II gamma (hydrogenase subunit gamma)	PFDSM3638_06630	1234351	1235217	cytochrome-c3 hydrogenase subunit gamma	A0A5C0XP08	UPI0000068849
18978283	arCOG02199	0	H	NAD(P)H-flavin reductase	NP_579640.1	AFN04729	-	289	-	PF1911	-	-	putative hydrogenase	PFDSM3638_09615	1728261	1729130	ferredoxin-NADP reductase	A0A5C0XQE7	UPI000006710F
18976897	arCOG02201	0	D	Cell division GTPase	NP_578254.1	AFN03320	+	408	-	PF0525	-	-	cell division protein	PFDSM3638_02620	525279	526505	cell division protein FtsZ	A0A5C0XMY0	UPI000012AD3F
18978360	arCOG02201	0	D	Cell division GTPase	NP_579717.1	AFN04655	+	372	-	PF1988	-	-	hypothetical cell division protein ftsZ	PFDSM3638_10015	1806108	1807226	cell division protein FtsZ	A0A5C0XS39	UPI000006714E
18977879	arCOG02202	0	D	Cell division GTPase	NP_579236.1	AFN04290	+	366	-	PF1507	-	-	hypothetical cell division protein ftsZ	PFDSM3638_07585	1392045	1393145	cell division protein FtsZ	A0A5C0XQ47	UPI0000066FF6
